B739B000C,8,1,40.5031395,-74.24964905,40.50292969,-74.25,40.50390625,-74.24902344
B739B000C,14,1,40.50313187,-74.24967194,40.50292969,-74.25,40.50390625,-74.24902344
B739B000C,19,1,40.5031395,-74.24960327,40.50292969,-74.25,40.50390625,-74.24902344
B739B000C,22,2,40.50315857,-74.24994659,40.50292969,-74.25,40.50390625,-74.24902344
B739B000D,2,4,40.50312042,-74.24874115,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,3,6,40.50310898,-74.24874115,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,4,5,40.50312424,-74.24875641,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,5,4,40.50312805,-74.24873352,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,6,6,40.50312424,-74.24874115,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,7,5,40.50310135,-74.24872589,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,8,4,40.50310516,-74.24872589,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,9,1,40.50310898,-74.24873352,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,10,1,40.5030899,-74.2487793,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,11,8,40.50311661,-74.24873352,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,12,8,40.50310898,-74.24874878,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,13,6,40.50315857,-74.24877167,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,14,2,40.50312042,-74.24874115,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,15,2,40.50307465,-74.24878693,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,16,4,40.50312042,-74.24872589,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,17,7,40.50312805,-74.24874878,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,18,8,40.50311661,-74.24872589,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,19,2,40.5031395,-74.24874115,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,20,3,40.50313187,-74.24872589,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,21,2,40.50312042,-74.24874878,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,22,4,40.50313187,-74.24874115,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,23,6,40.50308609,-74.24875641,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B000D,24,9,40.50312042,-74.24874115,40.50292969,-74.24902344,40.50390625,-74.24804688
B739B0012,8,1,40.50033188,-74.24318695,40.5,-74.24414063,40.50097656,-74.24316406
B739B0012,9,1,40.50033951,-74.24318695,40.5,-74.24414063,40.50097656,-74.24316406
B739B0012,19,1,40.50035858,-74.24317932,40.5,-74.24414063,40.50097656,-74.24316406
B739B0012,20,1,40.50035858,-74.24317932,40.5,-74.24414063,40.50097656,-74.24316406
B739B0012,21,1,40.50035858,-74.24317932,40.5,-74.24414063,40.50097656,-74.24316406
B739B0013,18,1,40.50033951,-74.24315643,40.5,-74.24316406,40.50097656,-74.2421875
B739B0015,8,2,40.50112152,-74.24506378,40.50097656,-74.24511719,40.50195313,-74.24414063
B739B0015,10,2,40.50112152,-74.24506378,40.50097656,-74.24511719,40.50195313,-74.24414063
B739B0015,17,3,40.50112152,-74.24506378,40.50097656,-74.24511719,40.50195313,-74.24414063
B739B0015,18,1,40.50112152,-74.24506378,40.50097656,-74.24511719,40.50195313,-74.24414063
B739B0015,21,2,40.50112915,-74.24507141,40.50097656,-74.24511719,40.50195313,-74.24414063
B739B0015,22,2,40.50112915,-74.24507141,40.50097656,-74.24511719,40.50195313,-74.24414063
B739B0023,9,1,40.5005188,-74.2385788,40.5,-74.23925781,40.50097656,-74.23828125
B739B0027,10,1,40.50165176,-74.23887634,40.50097656,-74.23925781,40.50195313,-74.23828125
B739B0027,11,1,40.50165176,-74.23887634,40.50097656,-74.23925781,40.50195313,-74.23828125
B739B0027,12,1,40.50165176,-74.23887634,40.50097656,-74.23925781,40.50195313,-74.23828125
B739B0027,13,1,40.50165176,-74.23887634,40.50097656,-74.23925781,40.50195313,-74.23828125
B739B0027,15,1,40.50165176,-74.23887634,40.50097656,-74.23925781,40.50195313,-74.23828125
B739B0027,16,1,40.50165176,-74.23887634,40.50097656,-74.23925781,40.50195313,-74.23828125
B739B0031,8,2,40.50091171,-74.23690033,40.5,-74.23730469,40.50097656,-74.23632813
B739B0035,9,2,40.50098038,-74.23705292,40.50097656,-74.23730469,40.50195313,-74.23632813
B739B0054,0,6,40.50534058,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,1,6,40.50534058,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,167,6,40.50534058,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,2,4,40.50534058,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,3,4,40.50534058,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,4,5,40.50534058,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,5,5,40.50534058,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,6,7,40.50534821,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,7,6,40.50534821,-74.24582672,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,8,6,40.50531769,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,9,3,40.50533295,-74.24581909,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,11,7,40.50536346,-74.24576569,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,12,6,40.50535202,-74.2457962,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,13,6,40.50534439,-74.24573517,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,14,7,40.50535965,-74.24573517,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,15,6,40.50535965,-74.24578094,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,16,4,40.50531006,-74.24576569,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,17,5,40.50534439,-74.24577332,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,18,7,40.50534439,-74.24584198,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,19,8,40.50532532,-74.24582672,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,20,8,40.50533676,-74.2457962,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,21,7,40.50534821,-74.2457962,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B0054,22,6,40.50534821,-74.2457962,40.50488281,-74.24609375,40.50585938,-74.24511719
B739B005D,0,1,40.5071106,-74.24433136,40.50683594,-74.24511719,40.5078125,-74.24414063
B739B005D,10,1,40.50711823,-74.24443817,40.50683594,-74.24511719,40.5078125,-74.24414063
B739B0078,21,2,40.50606155,-74.2376709,40.50585938,-74.23828125,40.50683594,-74.23730469
B739B007C,15,2,40.50709152,-74.23776245,40.50683594,-74.23828125,40.5078125,-74.23730469
B739B0087,10,2,40.5092392,-74.24691772,40.50878906,-74.24707031,40.50976563,-74.24609375
B739B008B,17,1,40.51068115,-74.24622345,40.50976563,-74.24707031,40.51074219,-74.24609375
B739B00AC,14,2,40.51107025,-74.24175262,40.51074219,-74.2421875,40.51171875,-74.24121094
B739B00AC,17,1,40.5110817,-74.24165344,40.51074219,-74.2421875,40.51171875,-74.24121094
B739B00AE,0,1,40.51139832,-74.23985291,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,1,1,40.51158905,-74.23986053,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,167,1,40.51158905,-74.23986053,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,2,1,40.51158905,-74.23986053,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,9,1,40.51158905,-74.23986816,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,10,1,40.51158905,-74.23986816,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,11,1,40.51156998,-74.23983002,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,13,1,40.51144028,-74.23985291,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,21,1,40.51158905,-74.23988342,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00AE,22,1,40.51158905,-74.23986816,40.51074219,-74.24023438,40.51171875,-74.23925781
B739B00CB,17,2,40.51464844,-74.24632263,40.51367188,-74.24707031,40.51464844,-74.24609375
B739B00D7,20,1,40.5128212,-74.24226379,40.51269531,-74.24316406,40.51367188,-74.2421875
B739B00D8,11,1,40.51395035,-74.24520874,40.51367188,-74.24609375,40.51464844,-74.24511719
B739B00DC,17,1,40.51485062,-74.2457962,40.51464844,-74.24609375,40.515625,-74.24511719
B739B00E4,164,1,40.51276016,-74.24188232,40.51269531,-74.2421875,40.51367188,-74.24121094
B739B00E4,2,2,40.51280212,-74.2420578,40.51269531,-74.2421875,40.51367188,-74.24121094
B739B00E4,5,2,40.51279831,-74.24205017,40.51269531,-74.2421875,40.51367188,-74.24121094
B739B00E4,8,2,40.51279068,-74.24207306,40.51269531,-74.2421875,40.51367188,-74.24121094
B739B00E4,10,1,40.5128212,-74.24217987,40.51269531,-74.2421875,40.51367188,-74.24121094
B739B00E8,0,1,40.51414108,-74.24198914,40.51367188,-74.2421875,40.51464844,-74.24121094
B739B00E8,1,1,40.5141716,-74.24198151,40.51367188,-74.2421875,40.51464844,-74.24121094
B739B00E8,167,1,40.51414108,-74.24198151,40.51367188,-74.2421875,40.51464844,-74.24121094
B739B00E8,2,1,40.51414108,-74.24199677,40.51367188,-74.2421875,40.51464844,-74.24121094
B739B00E8,10,1,40.51411057,-74.24195099,40.51367188,-74.2421875,40.51464844,-74.24121094
B739B00E8,17,1,40.51411057,-74.24196625,40.51367188,-74.2421875,40.51464844,-74.24121094
B739B0187,16,1,40.50915146,-74.23059845,40.50878906,-74.23144531,40.50976563,-74.23046875
B739B0191,9,3,40.50827408,-74.22928619,40.5078125,-74.22949219,40.50878906,-74.22851563
B739B0192,13,1,40.50814819,-74.22812653,40.5078125,-74.22851563,40.50878906,-74.22753906
B739B02DB,16,2,40.51440811,-74.21151733,40.51367188,-74.21191406,40.51464844,-74.2109375
B739B02E0,16,1,40.51210022,-74.21060944,40.51171875,-74.2109375,40.51269531,-74.20996094
